index,output.relations_lemma,aqs,aqs_initial
crime-r-murder,10605,0.18231160914,0.142857142857
murder--try,10605,0.182581065325,0.142857142857
murder-r-show,10605,0.182633351868,0.114285714286
buy-r-lose,10605,0.183058364699,0.142857142857
murder--order,10605,0.183219420515,0.214285714286
erupt-r-scrutiny,10605,0.183494540764,0.142857142857
cower--shot,10605,0.183608472382,0.214285714286
reveal--shot,10605,0.183610202461,0.142857142857
severe--suffer,10605,0.183742129279,0.142857142857
on suspicion--time,10605,0.183826321887,0.166666666667
melee-r-toss,10605,0.183920629583,0.142857142857
drunken driving-r-suspicion,10605,0.184125367683,0.142857142857
attack-r-intercept,10605,0.184401090922,0.214285714286
provisional--set,10605,0.184909890141,0.107142857143
allow-r-tragedy,10605,0.18515303168,0.142857142857
crime--uphold,10605,0.185215107827,0.142857142857
circumstance--perform,10605,0.185278442273,0.214285714286
leave--return,10605,0.185653798731,0.142857142857
march--throw,10605,0.18570469223,0.142857142857
create-r-toss,10605,0.185765325553,0.142857142857
arrest--claim the life,10605,0.185968096643,0.142857142857
appear--danger,10605,0.18608514061,0.142857142857
investigation-r-trial,10605,0.186133630288,0.142857142857
arrest--death,10605,0.186328987158,0.142857142857
protest-r-scrutiny,10605,0.186469740577,0.142857142857
kill--shot,10605,0.186598110874,0.179459843639
arrest-r-unnecessary,10605,0.186687306373,0.142857142857
face-r-unnecessary,10605,0.186687306373,0.142857142857
gunfire-r-moment,10605,0.187285125668,0.142857142857
call to--dead,10605,0.18750798472,0.142857142857
murder-r-take care of,10605,0.187727193676,0.142857142857
release--take,10605,0.18785215662,0.1
death--second - degree murder,10605,0.187927855311,0.142857142857
put--ruling,10605,0.188237688575,0.142857142857
kill-r-release,10605,0.188334094162,0.142857142857
kill--pick up,10605,0.188334094162,0.142857142857
capture-r-shootout,10605,0.188334094162,0.142857142857
see--stagger,10605,0.188539134094,0.142857142857
appeal-r-order,10605,0.18874628372,0.190476190476
shot--try,10605,0.188771259387,0.142857142857
death--smash,10605,0.188801548774,0.142857142857
attack-r-show,10605,0.189071930028,0.142857142857
gun down-r-watch,10605,0.189293222044,0.142857142857
pick up-r-watch,10605,0.189293222044,0.142857142857
turn--ugly,10605,0.189299273422,0.214285714286
aim-r-hit,10605,0.189352727116,0.142857142857
drunken driving-r-on suspicion,10605,0.189487105646,0.171052631579
hear-r-hearing,10605,0.189526233817,0.140625
another--arrest,10605,0.189568211387,0.142857142857
execute--wound,10605,0.189881384922,0.25
arrival-r-shooting,10605,0.190034672541,0.214285714286
die--reveal,10605,0.190179701701,0.214285714286
draw--splintered off,10605,0.19023003965,0.142857142857
kill-r-slay,10605,0.190383566992,0.142857142857
admit-r-wound,10605,0.190415170423,0.142857142857
admit-r-kill,10605,0.190415170423,0.142857142857
accuse--verdict,10605,0.190486285103,0.142857142857
break away-r-kill,10605,0.191060692302,0.214285714286
approach--shot,10605,0.191136353093,0.142857142857
devolve--riot,10605,0.191200910167,0.142857142857
murder--slaying,10605,0.191572769291,0.166666666667
confess--kill,10605,0.191641874844,0.142857142857
control-r-vigil,10605,0.191808312926,0.166666666667
describe-r-hearing,10605,0.192012591801,0.142857142857
provisional-r-trial,10605,0.192445917186,0.107142857143
die-r-use,10605,0.192599335729,0.214285714286
grip-r-push,10605,0.192627281654,0.142857142857
hear-r-release,10605,0.192703191124,0.0967741935484
threaten--trial,10605,0.192771011712,0.117647058824
accuse-r-order,10605,0.192917020282,0.142857142857
dui-r-previous dui arrest,10605,0.192919425698,0.142857142857
murder--wound,10605,0.192991865412,0.224489795918
charge--filing,10605,0.193036730926,0.142857142857
investigation--pull over,10605,0.193174210345,0.142857142857
injure--shooting,10605,0.193391979661,0.142857142857
parole-r-slaying,10605,0.193466431258,0.214285714286
death--play,10605,0.193498769204,0.142857142857
drive-r-face,10605,0.193665753126,0.142857142857
confess--mean,10605,0.193884266297,0.142857142857
guilty-r-that,10605,0.19408512946,0.142857142857
dui--latest,10605,0.194112663267,0.214285714286
its-r-legal process,10605,0.194116033294,0.136363636364
chase-r-wound,10605,0.194213678835,0.142857142857
identify--open fire,10605,0.194350052731,0.142857142857
protest--turn,10605,0.194497323893,0.178947368421
receive-r-sport,10605,0.194623970238,0.114285714286
harm-r-keep,10605,0.194858521327,0.142857142857
appear--charge,10605,0.194887174094,0.142857142857
clash--pitch,10605,0.194956110323,0.142857142857
operation-r-patrol,10605,0.194956861665,0.167597765363
join in-r-vigil,10605,0.194986025014,0.214285714286
murder--perform,10605,0.194997892628,0.168674698795
accuse--set,10605,0.195072418171,0.115942028986
hearing--put,10605,0.195079564801,0.142857142857
bail-r-enter,10605,0.195116146568,0.12
feud-r-return,10605,0.195192469258,0.171428571429
die--protect,10605,0.195222942726,0.214285714286
accuse-r-verdict,10605,0.195236988196,0.214285714286
dead-r-question,10605,0.195261610326,0.142857142857
case management--plea,10605,0.195336955831,0.142857142857
double murder-r-suspect,10605,0.195534952798,0.142857142857
section--tragedy,10605,0.195628760068,0.142857142857
dead-r-take place,10605,0.195837192735,0.142857142857
shooting-r-take,10605,0.195989379461,0.166666666667
testify--trial,10605,0.196676845193,0.214285714286
show--trial,10605,0.196746944473,0.107142857143
frustration-r-mount,10605,0.197202430703,0.142857142857
job-r-lead,10605,0.197255427075,0.142857142857
die--run,10605,0.197276585799,0.142857142857
hear-r-issue,10605,0.197649523439,0.142857142857
suffer--unnecessary,10605,0.197740291917,0.142857142857
slit-r-tragedy,10605,0.197988965815,0.142857142857
convict-r-wound,10605,0.19837134418,0.142857142857
occur--report,10605,0.198465982187,0.214285714286
gunfire-r-involve,10605,0.198520049952,0.285714285714
catch up in--show,10605,0.19859665778,0.142857142857
suspend--work,10605,0.198844100268,0.142857142857
scared--take the stand,10605,0.199679076954,0.142857142857
die--gunfire,10605,0.199696382687,0.214285714286
after-r-distressed state,10605,0.199760734241,0.142857142857
call--occur,10605,0.200017964713,0.214285714286
follow - up-r-shooting,10605,0.200068813273,0.214285714286
murder--shot,10605,0.200133035787,0.142857142857
action--operation,10605,0.200346305015,0.285714285714
barricade--go down,10605,0.20061193564,0.214285714286
arrest--drunken driving,10605,0.200702776245,0.163043478261
hearing--ruling,10605,0.200722414409,0.142857142857
stature--take,10605,0.200823907345,0.111111111111
culminate--rampage,10605,0.200837179581,0.214285714286
announce--find,10605,0.201032484705,0.142857142857
shooting-r-spiritual,10605,0.20103433201,0.142857142857
dui-r-loss,10605,0.201036753767,0.103092783505
convict-r-determine,10605,0.201037435447,0.142857142857
job--kill,10605,0.201080453265,0.147651006711
fuel-r-kill,10605,0.201093003369,0.142857142857
assault in the first degree-r-sentence,10605,0.201111195727,0.190476190476
death--laugh,10605,0.201522894668,0.142857142857
fall-r-watch,10605,0.201696540422,0.142857142857
frustration--work,10605,0.201905181435,0.214285714286
open fire-r-shift,10605,0.201940528421,0.142857142857
shift--seek out,10605,0.201940528421,0.142857142857
shooting--work,10605,0.202015990152,0.214285714286
claim the life--shooting,10605,0.20201813457,0.214285714286
charge--take place,10605,0.202125908712,0.166666666667
return--seek,10605,0.202228098,0.114285714286
murder-r-slaying,10605,0.202248086386,0.183673469388
double murder-r-set,10605,0.202365634062,0.18
investigation-r-make,10605,0.202681914592,0.114285714286
arrest--release,10605,0.202710076995,0.107142857143
memorial-r-point,10605,0.202803705135,0.142857142857
charge--discover,10605,0.203082480925,0.2
didnt-r-due,10605,0.203108606965,0.142857142857
appear--due,10605,0.203108606965,0.142857142857
murder-r-wound,10605,0.203398946855,0.183673469388
animal cruelty--find,10605,0.203749863909,0.214285714286
plague--violence,10605,0.204132772428,0.173913043478
monitor--run,10605,0.204639709912,0.152317880795
pull up to--see,10605,0.204660053322,0.142857142857
call to-r-injury,10605,0.204660053322,0.142857142857
accuse--spray,10605,0.204765686309,0.167883211679
lash out--riot,10605,0.204961980893,0.142857142857
do not do so--risk,10605,0.205047893515,0.142857142857
confess--harm,10605,0.20511009554,0.142857142857
run--shot,10605,0.205164243829,0.214285714286
affect-r-receive,10605,0.205558559834,0.121212121212
death--relation,10605,0.205561691626,0.142857142857
relation-r-suffer,10605,0.205561691626,0.142857142857
kill--release,10605,0.205690573293,0.142857142857
clash-r-melee,10605,0.205742239784,0.142857142857
after--draw,10605,0.205892923173,0.142857142857
await--disposition,10605,0.206175502492,0.142857142857
gun down--suspend,10605,0.206181074391,0.142857142857
harm--harm,10605,0.206286523516,0.214285714286
shot-r-walk,10605,0.206341791442,0.142857142857
give--order,10605,0.20647582499,0.142857142857
circumstance--possession,10605,0.206617180305,0.142857142857
circumstance-r-possession,10605,0.206617180305,0.142857142857
shooting-r-trial,10605,0.20664035752,0.228571428571
apprehend--thwart,10605,0.206748443202,0.183673469388
return--shot,10605,0.206822529642,0.214285714286
name--reveal,10605,0.206849168521,0.214285714286
foiled-r-transit,10605,0.20696975042,0.183673469388
attack--thwart,10605,0.207491448644,0.188284518828
burst out--put,10605,0.207639923876,0.142857142857
murder-r-spiritual,10605,0.207673988327,0.142857142857
describe-r-wave,10605,0.207747706681,0.142857142857
charge-r-identification,10605,0.207955258163,0.142857142857
absence--enter,10605,0.208206526735,0.142857142857
absence-r-hearing,10605,0.208206526735,0.142857142857
belong to-r-target,10605,0.208267995875,0.142857142857
beat-r-death,10605,0.208508152521,0.117647058824
fire--make way,10605,0.208715846761,0.142857142857
gunfire-r-shot,10605,0.208742595309,0.143518518519
arrest--murder,10605,0.208842905808,0.141700404858
keep--plead,10605,0.208957715644,0.142857142857
gather--remember,10605,0.209173389751,0.285714285714
draw-r-speeding,10605,0.209173541754,0.142857142857
death-r-testimony,10605,0.209314836586,0.142857142857
murder--take place,10605,0.20932846735,0.142857142857
shooting-r-which,10605,0.209420901363,0.142857142857
buy-r-fire,10605,0.210267089998,0.142857142857
arrest--drive under the influence,10605,0.210569753033,0.107142857143
beg--suspect,10605,0.210575776434,0.142857142857
double murder-r-section,10605,0.210575776434,0.142857142857
in vain-r-plead,10605,0.210618404392,0.142857142857
death-r-trial,10605,0.210859085249,0.146341463415
anger--vigil,10605,0.210875964094,0.175675675676
arrest--shooting,10605,0.211177721019,0.252100840336
arrest--spiritual,10605,0.211230772907,0.142857142857
bail hearing--schedule,10605,0.211244862319,0.214285714286
accuse--shot,10605,0.211965465893,0.142857142857
charge-r-unnecessary,10605,0.212032583897,0.224489795918
first - degree assault-r-second - degree murder,10605,0.212088435243,0.142857142857
reluctant--take the stand,10605,0.212129770188,0.142857142857
kill-r-present,10605,0.212237315571,0.142857142857
escort-r-hearing,10605,0.212498909778,0.214285714286
hearing-r-trial,10605,0.212518517499,0.142857142857
lead--shot,10605,0.212548305878,0.142857142857
erupt-r-fight,10605,0.212644958322,0.214285714286
animal cruelty-r-face,10605,0.213074924809,0.142857142857
fear--mental health problem,10605,0.213322009103,0.142857142857
lock up--mental health problem,10605,0.213322009103,0.142857142857
keep--mental health problem,10605,0.213322009103,0.142857142857
order-r-shoot,10605,0.213484335981,0.214285714286
harm-r-shield,10605,0.213554212168,0.142857142857
accuse-r-fire,10605,0.213696497685,0.238095238095
bash-r-riot,10605,0.213810474926,0.142857142857
left-r-shooting,10605,0.21382180029,0.214285714286
job--walk,10605,0.213845844141,0.166666666667
hear--trial,10605,0.214068652368,0.107142857143
run-r-situation,10605,0.21410742361,0.247826086957
drunk driving-r-on suspicion,10605,0.214132539266,0.145833333333
charge--unnecessary,10605,0.214265634411,0.166666666667
dead--shield,10605,0.214320527076,0.142857142857
dead-r-shield,10605,0.21444181761,0.142857142857
mount--shooting,10605,0.214521011319,0.142857142857
believe-r-shooting,10605,0.214538317607,0.214285714286
commit-r-duty,10605,0.215156392542,0.142857142857
injure-r-kill,10605,0.215219924486,0.16
hear-r-provisional,10605,0.215287721507,0.171428571429
toss-r-wound,10605,0.215452289506,0.214285714286
chase-r-suspect,10605,0.215728498791,0.158823529412
accuse--charge,10605,0.215833990086,0.107142857143
investigate--work,10605,0.215912463616,0.142857142857
death--threaten,10605,0.216067149224,0.171428571429
gunfire-r-operation,10605,0.216428514107,0.142857142857
shooting-r-violence,10605,0.216442308454,0.142857142857
sound-r-vigil,10605,0.216875696086,0.142857142857
chase--job,10605,0.21696470861,0.142857142857
drunken driving--release,10605,0.21706853957,0.142857142857
drunken driving-r-release,10605,0.21706853957,0.142857142857
accuse-r-death,10605,0.217233349073,0.166666666667
charge--consider,10605,0.21732775296,0.114285714286
death--first - degree assault,10605,0.217379685348,0.214285714286
injure-r-job,10605,0.217685665408,0.214285714286
book into-r-on suspicion,10605,0.217876884103,0.142857142857
spray--go on,10605,0.217894349673,0.142857142857
plea--trial,10605,0.217894622238,0.142857142857
execute-r-intercept,10605,0.218906343242,0.214285714286
shooting-r-show,10605,0.218915590686,0.214285714286
attack--pick up,10605,0.219161482547,0.142857142857
attack-r-pick up,10605,0.219161482547,0.142857142857
investigation-r-target,10605,0.219246098505,0.142857142857
file-r-gun down,10605,0.219290954255,0.142857142857
ambush--parole,10605,0.219417456097,0.142857142857
affect-r-sport,10605,0.219505068212,0.166666666667
charge-r-trial,10605,0.219652199598,0.146341463415
arrest--drunk driving,10605,0.21966589028,0.227465986395
murder-r-trial,10605,0.219960146177,0.160337552743
further comment-r-seek,10605,0.220533380442,0.142857142857
injury-r-suffer,10605,0.22066129125,0.183673469388
open fire-r-take into custody,10605,0.220837535742,0.142857142857
kill-r-take into custody,10605,0.220837535742,0.142857142857
absence--hearing,10605,0.220852039023,0.142857142857
face--sentence,10605,0.220892570887,0.178571428571
reveal-r-spiritual,10605,0.221250244139,0.142857142857
show-r-spray,10605,0.221639593116,0.142857142857
hearing-r-pencil in,10605,0.222205938658,0.142857142857
dead--war zone,10605,0.222419733538,0.214285714286
suspend--take into custody,10605,0.222454286464,0.214285714286
find-r-use,10605,0.223256748387,0.214285714286
escort--gun down,10605,0.223414286303,0.214285714286
stature-r-take,10605,0.223851226958,0.242857142857
make clear-r-take the stand,10605,0.224091447866,0.214285714286
duty-r-murder,10605,0.224194663389,0.204081632653
shot--war zone,10605,0.224208716797,0.214285714286
lie--wait,10605,0.224544131044,0.142857142857
anger--arrest,10605,0.22477449857,0.214285714286
action-r-escape,10605,0.224789939881,0.214285714286
instruct--murder,10605,0.224806510087,0.214285714286
arrest--intoxicate,10605,0.224923677946,0.285714285714
escort--execute,10605,0.225457331641,0.224489795918
book into-r-on bail,10605,0.225490056724,0.190476190476
kill--shooting,10605,0.225621337395,0.210585585586
appear-r-do not do so,10605,0.225703103966,0.214285714286
escort-r-take into custody,10605,0.225733481414,0.142857142857
chaotic-r-turn,10605,0.225740097642,0.285714285714
